Booking_ID,Customer_ID,Professional_ID,City,Service_Category,Booking_Date,Time_Slot,Service_Price,Distance_km,Response_Time_Min,Service_Duration_Min,Booking_Status,Cancellation_Reason,Customer_Rating,Professional_Rating,Customer_Type,Payment_Method,Booking_Month,Booking_Day,Is_Weekend,Completed_Flag,Cancelled_Flag
B05515,C9007,P585,Nagpur,Cleaning,2026-02-09 16:51:26.331453,8-10 PM,709,1.13,10.7,144,Cancelled,Slot Not Available,,3.9,Returning,Debit Card,2,Monday,False,0,1
B05516,C2641,P206,Bengaluru,Appliance Repair,2026-02-09 17:01:48.436337,6-8 PM,718,1.86,13.6,136,Completed,None,3.8,5.0,Returning,Cash,2,Monday,False,1,0
B05517,C1471,P666,Mumbai,Appliance Repair,2026-02-09 17:12:10.541221,8-10 PM,965,5.11,13.4,166,Cancelled,Slot Not Available,,4.8,Returning,UPI,2,Monday,False,0,1
B05518,C3940,P345,Bengaluru,Cleaning,2026-02-09 17:22:32.646105,8-10 PM,663,4.08,10.0,133,Completed,None,4.8,4.0,Returning,UPI,2,Monday,False,1,0
B05519,C9738,P988,Mumbai,Salon,2026-02-09 17:32:54.750990,10-12 PM,846,2.34,6.8,105,Cancelled,Slot Not Available,,4.8,Returning,UPI,2,Monday,False,0,1
B05520,C5726,P263,Nagpur,Plumbing,2026-02-09 17:43:16.855874,6-8 PM,538,4.65,16.6,136,Completed,None,4.6,4.3,New,Credit Card,2,Monday,False,1,0
B05521,C8670,P626,Mumbai,Cleaning,2026-02-09 17:53:38.960758,4-6 PM,760,6.25,13.1,111,Completed,None,4.3,3.8,New,UPI,2,Monday,False,1,0
B05522,C4723,P100,Nagpur,Plumbing,2026-02-09 18:04:01.065642,8-10 AM,506,6.09,11.1,139,Cancelled,Price Too High,,3.5,New,UPI,2,Monday,False,0,1
B05523,C1363,P962,Mumbai,Electrician,2026-02-09 18:14:23.170526,6-8 PM,671,2.59,13.5,100,Completed,None,4.7,4.0,Returning,Credit Card,2,Monday,False,1,0
B05524,C4309,P236,Hyderabad,Appliance Repair,2026-02-09 18:24:45.275411,10-12 PM,1126,5.25,6.2,66,Completed,None,4.7,4.3,Returning,Debit Card,2,Monday,False,1,0
B05525,C1545,P250,Hyderabad,Electrician,2026-02-09 18:35:07.380295,8-10 PM,532,5.15,13.2,55,Completed,None,4.2,3.7,New,Credit Card,2,Monday,False,1,0
B05526,C4240,P279,Hyderabad,Cleaning,2026-02-09 18:45:29.485179,6-8 PM,608,1.71,9.7,84,Cancelled,Slot Not Available,,4.6,Returning,Debit Card,2,Monday,False,0,1
B05527,C7665,P843,Hyderabad,Salon,2026-02-09 18:55:51.590063,6-8 PM,907,4.21,14.5,108,Completed,None,4.0,4.5,Returning,UPI,2,Monday,False,1,0
B05528,C2936,P586,Nagpur,Appliance Repair,2026-02-09 19:06:13.694947,6-8 PM,1128,5.82,10.0,111,Completed,None,4.9,4.7,Returning,Credit Card,2,Monday,False,1,0
B05529,C1882,P799,Delhi,Cleaning,2026-02-09 19:16:35.799831,2-4 PM,492,2.84,9.9,97,Completed,None,4.6,4.5,Returning,UPI,2,Monday,False,1,0
B05530,C4840,P117,Pune,AC Repair,2026-02-09 19:26:57.904716,6-8 PM,1155,14.58,15.8,143,Completed,None,4.5,4.5,Returning,UPI,2,Monday,False,1,0
B05531,C7923,P324,Delhi,Salon,2026-02-09 19:37:20.009600,6-8 PM,883,7.38,13.8,77,Completed,None,4.9,4.8,Returning,Debit Card,2,Monday,False,1,0
B05532,C5611,P204,Delhi,Cleaning,2026-02-09 19:47:42.114484,8-10 AM,759,7.5,9.4,150,Completed,None,4.9,4.1,Returning,Credit Card,2,Monday,False,1,0
B05533,C6204,P817,Mumbai,Salon,2026-02-09 19:58:04.219368,12-2 PM,894,6.16,7.4,50,Completed,None,4.7,3.9,New,Credit Card,2,Monday,False,1,0
B05534,C8288,P797,Mumbai,Cleaning,2026-02-09 20:08:26.324252,12-2 PM,740,2.29,9.0,147,Completed,None,4.9,4.1,Returning,UPI,2,Monday,False,1,0
B05535,C4203,P164,Pune,Appliance Repair,2026-02-09 20:18:48.429137,10-12 PM,1018,2.46,8.6,62,Completed,None,4.6,4.5,Returning,Cash,2,Monday,False,1,0
B05536,C3244,P432,Pune,Cleaning,2026-02-09 20:29:10.534021,8-10 PM,687,5.28,14.7,108,Completed,None,4.1,4.4,New,Credit Card,2,Monday,False,1,0
B05537,C1018,P471,Hyderabad,Plumbing,2026-02-09 20:39:32.638905,4-6 PM,714,8.49,15.4,91,Completed,None,5.0,4.9,New,Debit Card,2,Monday,False,1,0
B05538,C1641,P306,Hyderabad,Appliance Repair,2026-02-09 20:49:54.743789,4-6 PM,998,6.05,16.9,116,Completed,None,4.4,4.6,Returning,UPI,2,Monday,False,1,0
B05539,C4083,P328,Pune,Appliance Repair,2026-02-09 21:00:16.848673,2-4 PM,1023,6.44,8.4,61,Completed,None,4.6,4.0,New,Credit Card,2,Monday,False,1,0
B05540,C6200,P680,Pune,Plumbing,2026-02-09 21:10:38.953558,6-8 PM,648,6.18,17.3,80,Completed,None,5.0,4.1,Returning,Debit Card,2,Monday,False,1,0
B05541,C9521,P241,Nagpur,Salon,2026-02-09 21:21:01.058442,2-4 PM,848,5.88,11.9,118,Cancelled,Professional Unavailable,,5.0,Returning,UPI,2,Monday,False,0,1
B05542,C1865,P817,Hyderabad,Salon,2026-02-09 21:31:23.163326,6-8 PM,1007,1.29,10.7,56,Cancelled,Slot Not Available,,4.9,New,UPI,2,Monday,False,0,1
B05543,C1773,P785,Hyderabad,Electrician,2026-02-09 21:41:45.268210,6-8 PM,753,1.4,12.8,57,Cancelled,Slot Not Available,,3.8,New,UPI,2,Monday,False,0,1
B05544,C5732,P808,Bengaluru,Appliance Repair,2026-02-09 21:52:07.373094,4-6 PM,974,3.91,16.2,133,Completed,None,4.6,4.9,Returning,Credit Card,2,Monday,False,1,0
B05545,C4518,P430,Bengaluru,Cleaning,2026-02-09 22:02:29.477979,4-6 PM,564,2.29,7.9,123,Completed,None,5.0,4.5,Returning,UPI,2,Monday,False,1,0
B05546,C7795,P918,Delhi,Electrician,2026-02-09 22:12:51.582863,6-8 PM,711,4.13,11.8,73,Completed,None,4.8,4.0,New,UPI,2,Monday,False,1,0
B05547,C7984,P808,Pune,Cleaning,2026-02-09 22:23:13.687747,2-4 PM,592,2.81,14.1,61,Completed,None,4.5,4.4,New,UPI,2,Monday,False,1,0
B05548,C3567,P839,Hyderabad,Salon,2026-02-09 22:33:35.792631,6-8 PM,1065,4.3,14.0,112,Completed,None,4.8,4.3,New,UPI,2,Monday,False,1,0
B05549,C2674,P370,Bengaluru,Plumbing,2026-02-09 22:43:57.897515,8-10 AM,794,2.89,9.8,88,Completed,None,5.0,4.5,Returning,Cash,2,Monday,False,1,0
B05550,C1739,P810,Nagpur,Salon,2026-02-09 22:54:20.002400,12-2 PM,906,2.95,13.2,92,Completed,None,4.4,5.0,New,Cash,2,Monday,False,1,0
B05551,C2545,P424,Mumbai,Plumbing,2026-02-09 23:04:42.107284,8-10 PM,547,2.16,8.8,131,Completed,None,4.8,4.3,Returning,Cash,2,Monday,False,1,0
B05552,C6127,P626,Bengaluru,AC Repair,2026-02-09 23:15:04.212168,10-12 PM,1214,2.59,9.8,89,Completed,None,4.9,4.6,New,Debit Card,2,Monday,False,1,0
B05553,C7947,P897,Mumbai,Cleaning,2026-02-09 23:25:26.317052,2-4 PM,680,11.49,13.8,82,Completed,None,4.8,4.6,Returning,Debit Card,2,Monday,False,1,0
B05554,C7620,P945,Bengaluru,AC Repair,2026-02-09 23:35:48.421936,2-4 PM,1153,0.5,9.3,178,Completed,None,4.9,4.6,Returning,Debit Card,2,Monday,False,1,0
B05555,C5555,P827,Hyderabad,Cleaning,2026-02-09 23:46:10.526821,2-4 PM,884,5.79,3.8,118,Completed,None,5.0,4.4,New,UPI,2,Monday,False,1,0
B05556,C6645,P646,Delhi,Electrician,2026-02-09 23:56:32.631705,6-8 PM,655,3.71,8.2,104,Completed,None,4.1,4.9,Returning,UPI,2,Monday,False,1,0
B05557,C9943,P168,Bengaluru,AC Repair,2026-02-10 00:06:54.736589,6-8 PM,1287,2.99,13.2,156,Cancelled,Slot Not Available,,4.4,Returning,Debit Card,2,Tuesday,False,0,1
B05558,C8124,P311,Bengaluru,Appliance Repair,2026-02-10 00:17:16.841473,6-8 PM,847,2.2,6.8,108,Completed,None,4.6,4.2,New,UPI,2,Tuesday,False,1,0
B05559,C4732,P657,Pune,Cleaning,2026-02-10 00:27:38.946357,8-10 PM,869,1.38,10.9,76,Completed,None,4.2,4.6,Returning,Debit Card,2,Tuesday,False,1,0
B05560,C3283,P481,Mumbai,Electrician,2026-02-10 00:38:01.051242,8-10 PM,490,5.2,13.3,66,Cancelled,Slot Not Available,,4.6,Returning,UPI,2,Tuesday,False,0,1
B05561,C9669,P859,Pune,Salon,2026-02-10 00:48:23.156126,8-10 PM,877,4.07,11.7,111,Completed,None,4.4,5.0,Returning,UPI,2,Tuesday,False,1,0
B05562,C7998,P519,Hyderabad,Salon,2026-02-10 00:58:45.261010,4-6 PM,905,0.99,14.1,83,Completed,None,4.6,4.3,Returning,UPI,2,Tuesday,False,1,0
B05563,C6413,P696,Hyderabad,Salon,2026-02-10 01:09:07.365894,12-2 PM,984,4.7,4.3,74,Completed,None,4.0,4.7,New,UPI,2,Tuesday,False,1,0
B05564,C2269,P147,Pune,Salon,2026-02-10 01:19:29.470778,6-8 PM,1041,9.72,12.0,109,Completed,None,4.3,4.6,Returning,Debit Card,2,Tuesday,False,1,0
B05565,C8868,P330,Delhi,AC Repair,2026-02-10 01:29:51.575663,8-10 PM,1250,5.68,13.0,145,Completed,None,4.5,4.4,Returning,Cash,2,Tuesday,False,1,0
B05566,C3603,P678,Delhi,Cleaning,2026-02-10 01:40:13.680547,8-10 PM,779,10.94,17.0,99,Completed,None,4.7,4.0,Returning,Credit Card,2,Tuesday,False,1,0
B05567,C6961,P576,Hyderabad,Electrician,2026-02-10 01:50:35.785431,4-6 PM,327,6.1,18.1,105,Rescheduled,None,,3.4,Returning,UPI,2,Tuesday,False,0,0
B05568,C9569,P188,Mumbai,Appliance Repair,2026-02-10 02:00:57.890315,6-8 PM,1128,6.54,17.7,141,Completed,None,4.2,4.5,Returning,UPI,2,Tuesday,False,1,0
B05569,C8557,P830,Delhi,Cleaning,2026-02-10 02:11:19.995199,12-2 PM,730,3.08,4.2,96,Completed,None,4.5,4.5,Returning,Debit Card,2,Tuesday,False,1,0
B05570,C2680,P151,Bengaluru,Electrician,2026-02-10 02:21:42.100084,10-12 PM,584,2.61,7.0,105,Completed,None,4.3,4.2,New,Debit Card,2,Tuesday,False,1,0
B05571,C9433,P633,Nagpur,Cleaning,2026-02-10 02:32:04.204968,4-6 PM,735,10.6,15.1,112,Completed,None,4.6,4.7,Returning,Cash,2,Tuesday,False,1,0
B05572,C6682,P521,Nagpur,Electrician,2026-02-10 02:42:26.309852,10-12 PM,620,3.94,12.1,120,Completed,None,5.0,4.6,Returning,Credit Card,2,Tuesday,False,1,0
B05573,C9084,P710,Nagpur,Plumbing,2026-02-10 02:52:48.414736,2-4 PM,716,5.1,7.5,134,Completed,None,4.4,4.2,Returning,UPI,2,Tuesday,False,1,0
B05574,C6367,P545,Pune,Salon,2026-02-10 03:03:10.519620,2-4 PM,778,2.34,14.2,86,Completed,None,4.7,4.3,New,UPI,2,Tuesday,False,1,0
B05575,C1069,P230,Pune,Plumbing,2026-02-10 03:13:32.624504,8-10 PM,629,0.5,12.2,126,Completed,None,4.5,4.1,Returning,UPI,2,Tuesday,False,1,0
B05576,C4924,P699,Delhi,AC Repair,2026-02-10 03:23:54.729389,8-10 PM,1080,10.39,15.6,107,Cancelled,Long Response Time,,4.2,Returning,UPI,2,Tuesday,False,0,1
B05577,C7200,P747,Delhi,Plumbing,2026-02-10 03:34:16.834273,12-2 PM,730,8.96,10.1,62,Completed,None,4.5,4.4,Returning,Cash,2,Tuesday,False,1,0
B05578,C3007,P473,Hyderabad,AC Repair,2026-02-10 03:44:38.939157,10-12 PM,1265,13.65,16.2,110,Completed,None,4.4,4.6,Returning,Debit Card,2,Tuesday,False,1,0
B05579,C9992,P650,Mumbai,Electrician,2026-02-10 03:55:01.044041,10-12 PM,546,1.28,7.3,74,Completed,None,4.5,4.8,New,UPI,2,Tuesday,False,1,0
B05580,C9119,P629,Hyderabad,Cleaning,2026-02-10 04:05:23.148925,4-6 PM,506,2.74,12.0,110,Completed,None,5.0,4.6,Returning,Credit Card,2,Tuesday,False,1,0
B05581,C3779,P204,Bengaluru,Salon,2026-02-10 04:15:45.253810,6-8 PM,664,2.15,12.3,88,Completed,None,4.4,4.2,New,Debit Card,2,Tuesday,False,1,0
B05582,C5920,P486,Mumbai,AC Repair,2026-02-10 04:26:07.358694,4-6 PM,1258,1.78,14.3,76,Completed,None,4.3,4.1,Returning,Debit Card,2,Tuesday,False,1,0
B05583,C1755,P757,Bengaluru,Plumbing,2026-02-10 04:36:29.463578,8-10 PM,727,2.65,11.4,129,Completed,None,4.6,4.2,Returning,Debit Card,2,Tuesday,False,1,0
B05584,C7495,P435,Delhi,Cleaning,2026-02-10 04:46:51.568462,4-6 PM,650,2.94,6.7,123,Completed,None,4.5,4.8,New,Debit Card,2,Tuesday,False,1,0
B05585,C6935,P835,Pune,Cleaning,2026-02-10 04:57:13.673346,2-4 PM,615,1.98,8.8,95,Rescheduled,None,,4.4,Returning,Credit Card,2,Tuesday,False,0,0
B05586,C3330,P216,Delhi,Cleaning,2026-02-10 05:07:35.778231,6-8 PM,474,7.3,10.0,81,Completed,None,4.3,4.6,Returning,UPI,2,Tuesday,False,1,0
B05587,C6705,P100,Delhi,AC Repair,2026-02-10 05:17:57.883115,8-10 PM,899,2.62,5.5,92,Completed,None,4.5,4.2,New,UPI,2,Tuesday,False,1,0
B05588,C9301,P728,Hyderabad,Salon,2026-02-10 05:28:19.987999,12-2 PM,1060,6.96,12.9,102,Completed,None,4.3,4.1,Returning,UPI,2,Tuesday,False,1,0
B05589,C2016,P995,Hyderabad,Plumbing,2026-02-10 05:38:42.092883,12-2 PM,607,3.42,5.8,142,Completed,None,4.8,4.3,Returning,UPI,2,Tuesday,False,1,0
B05590,C8347,P637,Bengaluru,AC Repair,2026-02-10 05:49:04.197767,10-12 PM,1256,1.04,7.8,162,Completed,None,4.5,4.0,Returning,Credit Card,2,Tuesday,False,1,0
B05591,C9216,P535,Delhi,Salon,2026-02-10 05:59:26.302652,4-6 PM,962,2.51,14.7,52,Cancelled,Slot Not Available,,4.2,Returning,UPI,2,Tuesday,False,0,1
B05592,C5938,P595,Hyderabad,Electrician,2026-02-10 06:09:48.407536,2-4 PM,492,12.08,13.0,89,Completed,None,3.8,4.8,New,Cash,2,Tuesday,False,1,0
B05593,C3838,P111,Hyderabad,Plumbing,2026-02-10 06:20:10.512420,12-2 PM,606,6.86,7.1,106,Completed,None,5.0,3.6,Returning,UPI,2,Tuesday,False,1,0
B05594,C1737,P393,Delhi,Plumbing,2026-02-10 06:30:32.617304,6-8 PM,818,5.77,10.7,138,Completed,None,4.2,4.9,New,UPI,2,Tuesday,False,1,0
B05595,C7200,P607,Delhi,Salon,2026-02-10 06:40:54.722188,12-2 PM,833,3.29,12.2,103,Completed,None,5.0,4.8,New,UPI,2,Tuesday,False,1,0
B05596,C9371,P952,Nagpur,Electrician,2026-02-10 06:51:16.827073,6-8 PM,606,5.16,13.7,45,Completed,None,4.5,4.9,New,Debit Card,2,Tuesday,False,1,0
B05597,C1231,P780,Delhi,Cleaning,2026-02-10 07:01:38.931957,6-8 PM,747,4.07,10.9,77,Rescheduled,None,,3.9,New,UPI,2,Tuesday,False,0,0
B05598,C2917,P664,Pune,AC Repair,2026-02-10 07:12:01.036841,6-8 PM,1326,5.44,11.1,111,Completed,None,4.5,4.5,Returning,UPI,2,Tuesday,False,1,0
B05599,C9534,P880,Bengaluru,Cleaning,2026-02-10 07:22:23.141725,10-12 PM,797,2.96,6.7,115,Completed,None,4.9,4.5,New,Credit Card,2,Tuesday,False,1,0
B05600,C6918,P859,Mumbai,Cleaning,2026-02-10 07:32:45.246609,12-2 PM,562,4.68,13.2,114,Completed,None,4.9,4.1,Returning,UPI,2,Tuesday,False,1,0
B05601,C3623,P227,Mumbai,Cleaning,2026-02-10 07:43:07.351494,4-6 PM,781,12.26,16.1,140,Completed,None,4.0,4.8,New,Credit Card,2,Tuesday,False,1,0
B05602,C9646,P175,Mumbai,AC Repair,2026-02-10 07:53:29.456378,6-8 PM,1104,3.25,11.5,162,Completed,None,4.9,4.2,Returning,Credit Card,2,Tuesday,False,1,0
B05603,C7401,P368,Delhi,Plumbing,2026-02-10 08:03:51.561262,2-4 PM,575,9.2,14.2,62,Cancelled,Distance Too Far,,4.1,Returning,Cash,2,Tuesday,False,0,1
B05604,C8072,P245,Delhi,Salon,2026-02-10 08:14:13.666146,4-6 PM,775,1.71,11.7,53,Rescheduled,None,,4.6,Returning,Cash,2,Tuesday,False,0,0
B05605,C3276,P502,Bengaluru,Cleaning,2026-02-10 08:24:35.771030,2-4 PM,717,0.5,8.9,122,Completed,None,4.8,4.2,New,UPI,2,Tuesday,False,1,0
B05606,C8393,P598,Bengaluru,Electrician,2026-02-10 08:34:57.875915,8-10 AM,572,3.23,8.3,76,Completed,None,3.8,4.5,Returning,Credit Card,2,Tuesday,False,1,0
B05607,C9787,P659,Hyderabad,Cleaning,2026-02-10 08:45:19.980799,12-2 PM,941,2.0,7.6,115,Rescheduled,None,,4.6,Returning,UPI,2,Tuesday,False,0,0
B05608,C4874,P298,Mumbai,Electrician,2026-02-10 08:55:42.085683,6-8 PM,778,4.1,11.9,67,Completed,None,4.2,4.2,New,Credit Card,2,Tuesday,False,1,0
B05609,C5530,P682,Bengaluru,Cleaning,2026-02-10 09:06:04.190567,6-8 PM,627,6.52,10.3,66,Completed,None,4.4,4.8,Returning,UPI,2,Tuesday,False,1,0
B05610,C8164,P602,Bengaluru,Salon,2026-02-10 09:16:26.295451,8-10 PM,762,4.95,17.3,62,Completed,None,4.1,4.2,Returning,UPI,2,Tuesday,False,1,0
B05611,C5497,P703,Hyderabad,Plumbing,2026-02-10 09:26:48.400336,4-6 PM,609,3.58,9.5,90,Completed,None,4.2,4.2,Returning,UPI,2,Tuesday,False,1,0
B05612,C8933,P502,Mumbai,Appliance Repair,2026-02-10 09:37:10.505220,6-8 PM,1051,3.6,8.8,80,Completed,None,4.5,4.5,New,UPI,2,Tuesday,False,1,0
B05613,C3135,P308,Hyderabad,Electrician,2026-02-10 09:47:32.610104,2-4 PM,585,8.38,11.0,83,Completed,None,4.4,5.0,New,UPI,2,Tuesday,False,1,0
B05614,C7727,P441,Pune,AC Repair,2026-02-10 09:57:54.714988,12-2 PM,1275,4.16,5.8,69,Completed,None,4.7,4.6,Returning,Credit Card,2,Tuesday,False,1,0
B05615,C2565,P950,Nagpur,Electrician,2026-02-10 10:08:16.819872,12-2 PM,381,11.63,14.0,81,Completed,None,4.3,4.9,Returning,UPI,2,Tuesday,False,1,0
B05616,C1308,P147,Pune,AC Repair,2026-02-10 10:18:38.924756,10-12 PM,1361,9.2,6.4,106,Completed,None,4.7,4.0,New,Credit Card,2,Tuesday,False,1,0
B05617,C9534,P640,Mumbai,Electrician,2026-02-10 10:29:01.029641,2-4 PM,845,2.84,11.5,119,Completed,None,4.6,4.4,Returning,UPI,2,Tuesday,False,1,0
B05618,C9627,P275,Bengaluru,Electrician,2026-02-10 10:39:23.134525,6-8 PM,387,3.93,12.5,50,Completed,None,4.1,4.0,New,UPI,2,Tuesday,False,1,0
B05619,C9368,P610,Bengaluru,Appliance Repair,2026-02-10 10:49:45.239409,8-10 AM,1075,8.3,11.5,153,Completed,None,4.3,4.3,Returning,Debit Card,2,Tuesday,False,1,0
B05620,C1138,P118,Mumbai,Cleaning,2026-02-10 11:00:07.344293,4-6 PM,717,11.37,15.7,108,Completed,None,4.4,4.3,New,Cash,2,Tuesday,False,1,0
B05621,C1193,P594,Bengaluru,Salon,2026-02-10 11:10:29.449177,10-12 PM,959,3.98,10.1,100,Completed,None,4.6,4.8,Returning,UPI,2,Tuesday,False,1,0
B05622,C4257,P454,Delhi,Cleaning,2026-02-10 11:20:51.554062,6-8 PM,436,2.43,11.5,107,Completed,None,4.7,4.8,Returning,UPI,2,Tuesday,False,1,0
B05623,C4235,P658,Delhi,Plumbing,2026-02-10 11:31:13.658946,10-12 PM,410,0.52,10.3,45,Completed,None,4.6,4.7,Returning,Debit Card,2,Tuesday,False,1,0
B05624,C1942,P444,Delhi,Plumbing,2026-02-10 11:41:35.763830,10-12 PM,648,9.08,10.8,68,Completed,None,4.3,4.3,Returning,UPI,2,Tuesday,False,1,0
B05625,C5620,P159,Hyderabad,Cleaning,2026-02-10 11:51:57.868714,8-10 AM,621,3.78,9.1,60,Completed,None,4.5,4.1,Returning,UPI,2,Tuesday,False,1,0
B05626,C6720,P787,Bengaluru,AC Repair,2026-02-10 12:02:19.973598,2-4 PM,1128,3.3,6.5,140,Completed,None,4.3,4.2,Returning,UPI,2,Tuesday,False,1,0
B05627,C7353,P866,Nagpur,Plumbing,2026-02-10 12:12:42.078483,4-6 PM,692,2.21,13.9,76,Completed,None,3.8,4.5,New,UPI,2,Tuesday,False,1,0
B05628,C5957,P328,Pune,Plumbing,2026-02-10 12:23:04.183367,12-2 PM,796,13.98,13.4,53,Completed,None,4.6,4.4,Returning,UPI,2,Tuesday,False,1,0
B05629,C4381,P246,Mumbai,Cleaning,2026-02-10 12:33:26.288251,8-10 AM,564,8.5,8.1,92,Completed,None,4.9,4.5,Returning,Credit Card,2,Tuesday,False,1,0
B05630,C6839,P397,Bengaluru,Appliance Repair,2026-02-10 12:43:48.393135,8-10 PM,1005,7.83,10.9,77,Completed,None,4.7,5.0,New,Debit Card,2,Tuesday,False,1,0
B05631,C3880,P432,Hyderabad,Cleaning,2026-02-10 12:54:10.498019,6-8 PM,604,5.45,9.7,121,Completed,None,4.9,4.9,Returning,Credit Card,2,Tuesday,False,1,0
B05632,C5887,P850,Delhi,Appliance Repair,2026-02-10 13:04:32.602904,2-4 PM,1019,4.57,9.9,80,Completed,None,4.1,4.7,New,UPI,2,Tuesday,False,1,0
B05633,C1545,P431,Pune,Salon,2026-02-10 13:14:54.707788,6-8 PM,868,2.39,10.1,60,Completed,None,4.9,4.0,Returning,UPI,2,Tuesday,False,1,0
B05634,C2927,P532,Bengaluru,Salon,2026-02-10 13:25:16.812672,6-8 PM,971,3.58,14.2,53,Cancelled,Slot Not Available,,4.1,Returning,UPI,2,Tuesday,False,0,1
B05635,C5152,P498,Bengaluru,AC Repair,2026-02-10 13:35:38.917556,4-6 PM,1023,5.54,16.3,99,Completed,None,4.3,4.5,Returning,UPI,2,Tuesday,False,1,0
B05636,C1004,P799,Hyderabad,Plumbing,2026-02-10 13:46:01.022440,4-6 PM,729,2.48,13.3,117,Completed,None,4.4,5.0,New,UPI,2,Tuesday,False,1,0
B05637,C6533,P935,Nagpur,Cleaning,2026-02-10 13:56:23.127325,4-6 PM,601,5.91,16.4,75,Completed,None,4.1,4.5,Returning,Debit Card,2,Tuesday,False,1,0
B05638,C6378,P434,Mumbai,Salon,2026-02-10 14:06:45.232209,6-8 PM,779,1.31,11.2,116,Completed,None,4.7,3.8,Returning,UPI,2,Tuesday,False,1,0
B05639,C7233,P308,Hyderabad,Appliance Repair,2026-02-10 14:17:07.337093,6-8 PM,945,1.47,13.1,119,Completed,None,4.7,4.6,New,Credit Card,2,Tuesday,False,1,0
B05640,C3663,P510,Hyderabad,Appliance Repair,2026-02-10 14:27:29.441977,4-6 PM,1156,3.75,8.9,115,Completed,None,4.5,4.3,Returning,Credit Card,2,Tuesday,False,1,0
B05641,C4326,P686,Mumbai,Cleaning,2026-02-10 14:37:51.546861,6-8 PM,720,1.64,9.4,141,Completed,None,4.1,4.4,Returning,UPI,2,Tuesday,False,1,0
B05642,C4659,P794,Nagpur,Plumbing,2026-02-10 14:48:13.651746,10-12 PM,669,6.05,13.4,121,Cancelled,Long Response Time,,4.2,New,UPI,2,Tuesday,False,0,1
B05643,C2131,P698,Bengaluru,Cleaning,2026-02-10 14:58:35.756630,6-8 PM,814,5.55,14.4,134,Completed,None,4.2,3.7,Returning,Debit Card,2,Tuesday,False,1,0
B05644,C5763,P370,Delhi,AC Repair,2026-02-10 15:08:57.861514,8-10 AM,856,9.86,9.3,61,Completed,None,4.0,3.9,New,UPI,2,Tuesday,False,1,0
B05645,C7737,P279,Mumbai,Salon,2026-02-10 15:19:19.966398,4-6 PM,745,6.77,17.4,62,Completed,None,4.0,4.5,Returning,UPI,2,Tuesday,False,1,0
B05646,C6092,P514,Hyderabad,Salon,2026-02-10 15:29:42.071282,6-8 PM,880,0.71,13.6,103,Completed,None,4.1,4.1,Returning,Credit Card,2,Tuesday,False,1,0
B05647,C7022,P856,Mumbai,Plumbing,2026-02-10 15:40:04.176167,8-10 PM,740,15.0,16.4,64,Completed,None,4.4,4.3,New,Credit Card,2,Tuesday,False,1,0
B05648,C4159,P445,Bengaluru,Salon,2026-02-10 15:50:26.281051,2-4 PM,945,4.29,8.5,47,Completed,None,5.0,4.6,Returning,UPI,2,Tuesday,False,1,0
B05649,C7159,P618,Delhi,AC Repair,2026-02-10 16:00:48.385935,10-12 PM,1236,2.93,5.1,151,Completed,None,4.7,4.7,New,UPI,2,Tuesday,False,1,0
B05650,C8318,P880,Mumbai,Appliance Repair,2026-02-10 16:11:10.490819,12-2 PM,1016,0.82,7.3,117,Completed,None,4.7,4.7,Returning,Debit Card,2,Tuesday,False,1,0
B05651,C9445,P537,Mumbai,Electrician,2026-02-10 16:21:32.595703,2-4 PM,822,1.07,7.0,64,Rescheduled,None,,4.1,Returning,Debit Card,2,Tuesday,False,0,0
B05652,C6307,P112,Mumbai,Salon,2026-02-10 16:31:54.700588,6-8 PM,1044,4.21,11.7,73,Completed,None,4.5,4.3,Returning,Credit Card,2,Tuesday,False,1,0
B05653,C9520,P503,Delhi,Salon,2026-02-10 16:42:16.805472,10-12 PM,911,6.92,5.1,94,Completed,None,4.8,4.1,New,Cash,2,Tuesday,False,1,0
B05654,C4044,P837,Nagpur,Plumbing,2026-02-10 16:52:38.910356,10-12 PM,691,3.22,4.8,89,Completed,None,4.5,4.8,New,UPI,2,Tuesday,False,1,0
B05655,C6636,P877,Bengaluru,Electrician,2026-02-10 17:03:01.015240,10-12 PM,631,1.43,7.2,110,Completed,None,5.0,4.5,Returning,UPI,2,Tuesday,False,1,0
B05656,C3892,P853,Bengaluru,Appliance Repair,2026-02-10 17:13:23.120124,12-2 PM,572,4.51,9.5,177,Completed,None,4.7,3.9,New,Cash,2,Tuesday,False,1,0
B05657,C6288,P479,Bengaluru,Plumbing,2026-02-10 17:23:45.225009,8-10 PM,534,3.48,12.8,54,Completed,None,4.9,4.8,Returning,Debit Card,2,Tuesday,False,1,0
B05658,C6812,P791,Hyderabad,AC Repair,2026-02-10 17:34:07.329893,10-12 PM,1182,2.18,7.7,131,Completed,None,5.0,4.1,Returning,UPI,2,Tuesday,False,1,0
B05659,C1654,P520,Bengaluru,Electrician,2026-02-10 17:44:29.434777,2-4 PM,716,4.45,12.3,63,Completed,None,4.3,4.0,Returning,UPI,2,Tuesday,False,1,0
B05660,C6481,P279,Bengaluru,Cleaning,2026-02-10 17:54:51.539661,2-4 PM,737,6.13,11.1,137,Completed,None,3.7,4.4,New,UPI,2,Tuesday,False,1,0
B05661,C1759,P737,Bengaluru,Appliance Repair,2026-02-10 18:05:13.644545,10-12 PM,1071,0.5,7.8,92,Completed,None,5.0,4.6,Returning,Credit Card,2,Tuesday,False,1,0
